question,correct_answers,question_type
"Calculate the true mass of a sample whose density is 1.102 g cm-3 and whose displayed mass is 1.6282 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 299 K<br>P = 855.6 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.6295;1.6295e0;1.6295E0,short_answer
"Calculate the true mass of a sample whose density is 3.92 g cm-3 and whose displayed mass is 2.9725 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 852 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.9729;2.9729e0;2.9729E0,short_answer
"Calculate the true mass of a sample whose density is 3.86 g cm-3 and whose displayed mass is 4.9542 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 1.10e3 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.9551;4.9551e0;4.9551E0,short_answer
"Calculate the true mass of a sample whose density is 2.102 g cm-3 and whose displayed mass is 1.6098 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 1170 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.6106;1.6106e0;1.6106E0,short_answer
"Calculate the true mass of a sample whose density is 3.12 g cm-3 and whose displayed mass is 1.7737 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 297 K<br>P = 926 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.7741;1.7741e0;1.7741E0,short_answer
"Calculate the true mass of a sample whose density is 2.56 g cm-3 and whose displayed mass is 4.6160 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 293 K<br>P = 973.2 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.6174;4.6174e0;4.6174E0,short_answer
"Calculate the true mass of a sample whose density is 1.01 g cm-3 and whose displayed mass is 1.3229 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 1060 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.3244;1.3244e0;1.3244E0,short_answer
"Calculate the true mass of a sample whose density is 0.799 g cm-3 and whose displayed mass is 1.5108 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 1067 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.5130;1.5130e0;1.5130E0,short_answer
"Calculate the true mass of a sample whose density is 3.671 g cm-3 and whose displayed mass is 1.6473 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 297 K<br>P = 777 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.6475;1.6475e0;1.6475E0,short_answer
"Calculate the true mass of a sample whose density is 2.06 g cm-3 and whose displayed mass is 4.8490 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 293 K<br>P = 831 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.8507;4.8507e0;4.8507E0,short_answer
"Calculate the true mass of a sample whose density is 2.7 g cm-3 and whose displayed mass is 3.5114 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 299 K<br>P = 1150 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.5126;3.5126e0;3.5126E0,short_answer
"Calculate the true mass of a sample whose density is 2.210 g cm-3 and whose displayed mass is 1.8480 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 879.3 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.8486;1.8486e0;1.8486E0,short_answer
"Calculate the true mass of a sample whose density is 0.821 g cm-3 and whose displayed mass is 2.7174 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 300. K<br>P = 802 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.7202;2.7202e0;2.7202E0,short_answer
"Calculate the true mass of a sample whose density is 3.42 g cm-3 and whose displayed mass is 2.7722 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 1055 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.7728;2.7728e0;2.7728E0,short_answer
"Calculate the true mass of a sample whose density is 0.795 g cm-3 and whose displayed mass is 2.2533 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 774 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.2557;2.2557e0;2.2557E0,short_answer
"Calculate the true mass of a sample whose density is 2.41 g cm-3 and whose displayed mass is 1.2720 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 979.9 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.2724;1.2724e0;1.2724E0,short_answer
"Calculate the true mass of a sample whose density is 1.3 g cm-3 and whose displayed mass is 3.3353 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 298 K<br>P = 875 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.3375;3.3375e0;3.3375E0,short_answer
"Calculate the true mass of a sample whose density is 2.8 g cm-3 and whose displayed mass is 2.4652 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 961.8 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.4659;2.4659e0;2.4659E0,short_answer
"Calculate the true mass of a sample whose density is 2.184 g cm-3 and whose displayed mass is 2.0710 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 297 K<br>P = 1079 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.0719;2.0719e0;2.0719E0,short_answer
"Calculate the true mass of a sample whose density is 2.50 g cm-3 and whose displayed mass is 4.7012 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 849 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.7025;4.7025e0;4.7025E0,short_answer
"Calculate the true mass of a sample whose density is 1.8 g cm-3 and whose displayed mass is 4.4722 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 300. K<br>P = 985.4 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.4744;4.4744e0;4.4744E0,short_answer
"Calculate the true mass of a sample whose density is 3.7 g cm-3 and whose displayed mass is 3.4549 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 731.4 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.4553;3.4553e0;3.4553E0,short_answer
"Calculate the true mass of a sample whose density is 2.45 g cm-3 and whose displayed mass is 2.2541 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 299 K<br>P = 1160 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.2550;2.2550e0;2.2550E0,short_answer
"Calculate the true mass of a sample whose density is 2.190 g cm-3 and whose displayed mass is 1.5547 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 870.7 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.5552;1.5552e0;1.5552E0,short_answer
"Calculate the true mass of a sample whose density is 3.909 g cm-3 and whose displayed mass is 1.4094 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 300. K<br>P = 1.00e3 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.4096;1.4096e0;1.4096E0,short_answer
"Calculate the true mass of a sample whose density is 0.826 g cm-3 and whose displayed mass is 4.1406 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 1150 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.1468;4.1468e0;4.1468E0,short_answer
"Calculate the true mass of a sample whose density is 1.2 g cm-3 and whose displayed mass is 4.0364 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 845 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.0393;4.0393e0;4.0393E0,short_answer
